970.646, 4157167, 14.94
970.651, 4157280, 14.94
970.656, 4157232, 14.94
970.661, 4157228, 14.94
970.666, 4157296, 14.94
970.671, 4157234, 14.94
970.676, 4157350, 14.94
970.681, 4157151, 14.94
970.686, 4157243, 14.94
970.691, 4157237, 14.94
970.696, 4157287, 14.94
970.701, 4157359, 14.94
970.706, 4157177, 14.94
970.718, 4157292, 14.94
970.724, 4157242, 14.94
970.729, 4157158, 14.94
970.734, 4157265, 14.94
970.739, 4157246, 14.94
970.744, 4157152, 14.94
970.749, 4157227, 14.94
970.754, 4157241, 14.94
970.759, 4157140, 14.94
970.764, 4157274, 14.94
970.769, 4157110, 14.94
970.774, 4157267, 14.94
970.779, 4157248, 14.94
970.784, 4157236, 14.94
970.789, 4157211, 14.94
970.794, 4157203, 14.94
970.799, 4157149, 14.94
970.804, 4157270, 14.94
970.809, 4157231, 14.94
970.816, 4157200, 14.94
970.821, 4157345, 14.94
970.826, 4157377, 14.94
970.831, 4157271, 14.94
970.836, 4157285, 14.94
970.841, 4157166, 14.94
970.846, 4157276, 14.94
970.854, 4157276, 14.94
970.859, 4157140, 14.94
970.864, 4157180, 14.94
970.869, 4157257, 14.94
970.874, 4157203, 14.94
970.879, 4157263, 14.94
970.884, 4157225, 14.94
970.889, 4157177, 14.94
970.894, 4157194, 14.94
970.899, 4157228, 14.94
970.904, 4157234, 14.94
970.909, 4157147, 14.94
970.914, 4157215, 14.94
970.919, 4157320, 14.94
970.924, 4157169, 14.94
970.929, 4157193, 14.94
970.934, 4157175, 14.94
970.939, 4157166, 14.94
970.944, 4157154, 14.94
970.949, 4157169, 14.94
970.954, 4157116, 14.94
970.959, 4157218, 14.94
970.964, 4157227, 14.94
970.969, 4157298, 14.94
970.976, 4157260, 14.94
970.981, 4157137, 14.94
970.986, 4157115, 14.94
970.991, 4157219, 14.94
970.996, 4157366, 14.94
971.001, 4157274, 14.94
971.006, 4157297, 14.94
971.011, 4157224, 14.94
971.016, 4157214, 14.94
971.021, 4157180, 14.94
971.026, 4157229, 14.94
971.031, 4157198, 14.94
971.036, 4157272, 14.94
971.041, 4157136, 14.94
971.046, 4157221, 14.94
971.051, 4157145, 14.94
971.056, 4157204, 14.94
971.061, 4157228, 14.94
971.066, 4157162, 14.94
971.071, 4157321, 14.94
971.076, 4157268, 14.94
971.081, 4157209, 14.94
971.086, 4157361, 14.94
971.091, 4157237, 14.94
971.096, 4157209, 14.94
971.159, 4157273, 14.94
971.16, 4157273, 14.94
971.164, 4157165, 14.94
971.169, 4157350, 14.94
971.174, 4157223, 14.94
971.179, 4157220, 14.94
971.184, 4157220, 14.94
971.189, 4157223, 14.94
971.194, 4157236, 14.94
971.199, 4157302, 14.94
971.204, 4157266, 14.94
971.209, 4157173, 14.94
971.214, 4157213, 14.94
971.219, 4157204, 14.94
971.224, 4157281, 14.94
971.229, 4157081, 14.94
971.234, 4157315, 14.94
971.239, 4157213, 14.94
971.244, 4157233, 14.94
971.249, 4157245, 14.94
971.254, 4157236, 14.94
971.259, 4157256, 14.94
971.266, 4157239, 14.94
971.271, 4157141, 14.94
971.279, 4157135, 14.94
971.284, 4157120, 14.94
971.289, 4157227, 14.94
971.294, 4157130, 14.94
971.299, 4157226, 14.94
971.304, 4157207, 14.94
971.309, 4157176, 14.94
971.314, 4157238, 14.94
971.319, 4157119, 14.94
971.324, 4157155, 14.94
971.329, 4157062, 14.94
971.334, 4157300, 14.94
971.339, 4157076, 14.94
971.344, 4157241, 14.94
971.349, 4157239, 14.94
971.354, 4157239, 14.94
971.359, 4157311, 14.94
971.364, 4157215, 14.94
971.369, 4157202, 14.93
971.374, 4157154, 14.94
971.379, 4157181, 14.94
971.384, 4157192, 14.94
971.389, 4157102, 14.94
971.394, 4157273, 14.94
971.401, 4157242, 14.94
971.406, 4157249, 14.94
971.411, 4157180, 14.94
971.416, 4157185, 14.94
971.421, 4157166, 14.94
971.426, 4157245, 14.94
971.431, 4157214, 14.94
971.436, 4157207, 14.94
971.441, 4157207, 14.94
971.446, 4157270, 14.94
971.451, 4157198, 14.94
971.456, 4157278, 14.94
971.461, 4157251, 14.94
971.466, 4157242, 14.94
971.471, 4157289, 14.94
971.476, 4157246, 14.94
971.481, 4157149, 14.94
971.486, 4157374, 14.94
971.491, 4157209, 14.94
971.496, 4157220, 14.94
971.501, 4157127, 14.94
971.506, 4157284, 14.94
971.511, 4157194, 14.94
971.516, 4157157, 14.94
971.524, 4157239, 14.94
971.529, 4157239, 14.94
971.534, 4157119, 14.94
971.539, 4157235, 14.94
971.544, 4157166, 14.94
971.549, 4157285, 14.94
971.554, 4157294, 14.94
971.559, 4157146, 14.94
971.564, 4157186, 14.94
971.569, 4157282, 14.94
971.574, 4157338, 14.94
971.579, 4157057, 14.94
971.584, 4157255, 14.94
971.589, 4157223, 14.94
971.594, 4157171, 14.94
971.599, 4157259, 14.94
971.604, 4157323, 14.94
971.609, 4157265, 14.94
971.614, 4157262, 14.94
971.619, 4157235, 14.94
971.624, 4157298, 14.94
971.629, 4157148, 14.94
971.634, 4157213, 14.94
971.639, 4157246, 14.94
971.644, 4157227, 14.94
971.706, 4157227, 14.94
971.707, 4157227, 14.94
971.709, 4157227, 14.94
971.714, 4157186, 14.94
971.721, 4157214, 14.94
971.726, 4157210, 14.94
971.731, 4157318, 14.94
971.736, 4157267, 14.94
971.741, 4157215, 14.94
971.746, 4157241, 14.94
971.751, 4157201, 14.94
971.756, 4157241, 14.94
971.761, 4157141, 14.94
971.766, 4157181, 14.94
971.771, 4157168, 14.94
971.776, 4157281, 14.94
971.781, 4157222, 14.94
971.786, 4157222, 14.94
971.791, 4157239, 14.94
971.796, 4157253, 14.94
971.801, 4157173, 14.94
971.806, 4157202, 14.94
971.811, 4157248, 14.94
971.816, 4157183, 14.94
971.824, 4157396, 14.94
971.829, 4157322, 14.94
971.834, 4157124, 14.94
971.839, 4157273, 14.94
971.844, 4157257, 14.94
971.849, 4157228, 14.94
971.854, 4157207, 14.94
971.859, 4157189, 14.94
971.864, 4157252, 14.94
971.869, 4157340, 14.94
971.874, 4157340, 14.94
971.879, 4157162, 14.94
971.884, 4157259, 14.94
971.889, 4157204, 14.94
971.894, 4157257, 14.94
971.899, 4157230, 14.94
971.904, 4157250, 14.94
971.909, 4157241, 14.94
971.914, 4157282, 14.94
971.919, 4157235, 14.94
971.924, 4157186, 14.94
971.929, 4157201, 14.94
971.934, 4157256, 14.94
971.939, 4157267, 14.94
971.946, 4157290, 14.94
971.951, 4157244, 14.94
971.956, 4157191, 14.94
971.961, 4157191, 14.94
971.966, 4157212, 14.94
971.971, 4157186, 14.94
971.976, 4157154, 14.94
971.981, 4157230, 14.94
971.986, 4157254, 14.94
971.991, 4157252, 14.94
971.996, 4157110, 14.94
972.001, 4157290, 14.94
972.006, 4157222, 14.94
972.011, 4157365, 14.94
972.016, 4157290, 14.94
972.021, 4157191, 14.94
972.026, 4157146, 14.94
972.031, 4157181, 14.94
972.036, 4157274, 14.94
972.041, 4157247, 14.94
972.046, 4157324, 14.94
972.051, 4157252, 14.94
972.056, 4157155, 14.94
972.061, 4157176, 14.94
972.066, 4157228, 14.94
972.074, 4157272, 14.94
972.079, 4157186, 14.94
972.084, 4157239, 14.94
972.089, 4157365, 14.94
972.094, 4157338, 14.94
972.099, 4157263, 14.94
972.104, 4157040, 14.94
972.109, 4157242, 14.94
972.114, 4157296, 14.94
972.119, 4157256, 14.94
972.182, 4157175, 14.94
972.184, 4157298, 14.94
972.189, 4157213, 14.94
972.194, 4157102, 14.94
972.199, 4157216, 14.94
972.204, 4157248, 14.94
972.209, 4157198, 14.94
972.214, 4157223, 14.94
972.219, 4157223, 14.94
972.224, 4157233, 14.94
972.229, 4157298, 14.94
972.234, 4157322, 14.94
972.239, 4157258, 14.94
972.244, 4157345, 14.94
972.305, 4157226, 14.94
972.307, 4157194, 14.94
972.309, 4157194, 14.94
972.314, 4157159, 14.94
972.319, 4157256, 14.94
972.324, 4157292, 14.94
972.329, 4157183, 14.94
972.334, 4157247, 14.94
972.339, 4157255, 14.94
972.344, 4157215, 14.94
972.349, 4157280, 14.94
972.354, 4157108, 14.94
972.359, 4157213, 14.94
972.364, 4157151, 14.94
972.369, 4157185, 14.94
972.374, 4157179, 14.94
972.379, 4157456, 14.94
972.384, 4157249, 14.94
972.389, 4156993, 14.94
972.394, 4157112, 14.94
972.399, 4157056, 14.94
972.404, 4157235, 14.94
972.409, 4157290, 14.94
972.414, 4157164, 14.94
972.421, 4157295, 14.94
972.426, 4157205, 14.94
972.431, 4157285, 14.94
972.436, 4157305, 14.94
972.441, 4157316, 14.94
972.446, 4157202, 14.94
972.451, 4157225, 14.94
972.456, 4157227, 14.94
972.461, 4157235, 14.94
972.466, 4157225, 14.94
972.471, 4157207, 14.94
972.476, 4157207, 14.94
972.481, 4157278, 14.94
972.486, 4157382, 14.94
972.491, 4157276, 14.94
972.496, 4157224, 14.94
972.501, 4157269, 14.94
972.506, 4157336, 14.94
972.511, 4157220, 14.94
972.516, 4157250, 14.94
972.521, 4157209, 14.94
972.526, 4157217, 14.94
972.531, 4157274, 14.94
972.536, 4157246, 14.94
972.541, 4157233, 14.94
972.549, 4157238, 14.94
972.554, 4157163, 14.94
972.559, 4157188, 14.94
972.564, 4157188, 14.94
972.569, 4157209, 14.94
972.574, 4157182, 14.94
972.579, 4157331, 14.94
972.584, 4157188, 14.94
972.589, 4157188, 14.94
972.594, 4157283, 14.94
972.599, 4157102, 14.94
972.604, 4157253, 14.94
972.609, 4157276, 14.94
972.614, 4157336, 14.94
972.619, 4157158, 14.94
972.626, 4157228, 14.94
972.631, 4157233, 14.94
972.636, 4157345, 14.94
972.641, 4157288, 14.94
972.646, 4157275, 14.94
972.651, 4157275, 14.94
972.656, 4157360, 14.94
972.661, 4157050, 14.94
972.666, 4157269, 14.94
972.674, 4157345, 14.94
972.679, 4157171, 14.94
972.684, 4157372, 14.94
972.689, 4157199, 14.94
972.694, 4157307, 14.94
972.699, 4157261, 14.94
972.704, 4157246, 14.94
972.709, 4157242, 14.94
972.714, 4157336, 14.94
972.719, 4157296, 14.94
972.724, 4157278, 14.94
972.729, 4157272, 14.94
972.734, 4157275, 14.94
972.739, 4157275, 14.94
972.744, 4157248, 14.94
972.749, 4157207, 14.94
972.754, 4157234, 14.94
972.759, 4157242, 14.94
972.764, 4157211, 14.94
972.769, 4157309, 14.94
972.774, 4157168, 14.94
972.779, 4157237, 14.94
972.784, 4157205, 14.94
972.789, 4157262, 14.94
972.794, 4157165, 14.94
972.856, 4157165, 14.94
972.857, 4157165, 14.94
972.859, 4157245, 14.94
972.864, 4157188, 14.94
972.869, 4157140, 14.94
972.874, 4157329, 14.94
972.879, 4157159, 14.94
972.884, 4157299, 14.94
972.889, 4157227, 14.94
972.894, 4157211, 14.94
972.899, 4157323, 14.94
972.904, 4157218, 14.94
972.909, 4157218, 14.94
972.914, 4157207, 14.94
972.919, 4157248, 14.94
972.924, 4157113, 14.94
972.929, 4157237, 14.94
972.934, 4157250, 14.94
972.939, 4157251, 14.94
972.944, 4157218, 14.94
972.949, 4157137, 14.94
972.954, 4157294, 14.94
972.959, 4157189, 14.94
972.964, 4157378, 14.94
972.971, 4157215, 14.94
972.976, 4157211, 14.94
972.981, 4157219, 14.94
972.986, 4157292, 14.94
972.991, 4157212, 14.94
972.996, 4157212, 14.94
973.001, 4157274, 14.94
973.006, 4157321, 14.94
973.011, 4157236, 14.94
973.016, 4157333, 14.94
973.021, 4157177, 14.94
973.026, 4157232, 14.94
973.031, 4157142, 14.94
973.036, 4157257, 14.94
973.041, 4157340, 14.94
973.046, 4157233, 14.94
973.051, 4157289, 14.94
973.056, 4157374, 14.94
973.061, 4157246, 14.94
973.066, 4157175, 14.94
973.071, 4157241, 14.94
973.079, 4157036, 14.94
973.084, 4157036, 14.94
973.089, 4157199, 14.94
973.096, 4157396, 14.94
973.101, 4157066, 14.94
973.106, 4157189, 14.94
973.111, 4157233, 14.94
973.116, 4157158, 14.94
973.121, 4157320, 14.94
973.126, 4157285, 14.94
973.131, 4157178, 14.94
973.136, 4157228, 14.94
973.141, 4157303, 14.94
973.146, 4157172, 14.94
973.151, 4157333, 14.94
973.156, 4157249, 14.94
973.161, 4157213, 14.94
973.166, 4157197, 14.94
973.171, 4157197, 14.94
973.176, 4157154, 14.94
973.181, 4157233, 14.94
973.186, 4157166, 14.94
973.191, 4157037, 14.94
973.196, 4157213, 14.94
973.201, 4157333, 14.94
973.206, 4157203, 14.94
973.211, 4157118, 14.94
973.216, 4157278, 14.94
973.224, 4157227, 14.94
973.229, 4157193, 14.94
973.234, 4157131, 14.94
973.239, 4157240, 14.94
973.244, 4157026, 14.94
973.249, 4157220, 14.94
973.254, 4157317, 14.94
973.259, 4157317, 14.94
973.264, 4157206, 14.94
973.269, 4157239, 14.94
973.274, 4157253, 14.94
973.279, 4157349, 14.94
973.284, 4157314, 14.94
973.289, 4157157, 14.94
973.294, 4157239, 14.94
973.299, 4157297, 14.94
973.304, 4157090, 14.94
973.309, 4157408, 14.94
973.314, 4157115, 14.94
973.319, 4157233, 14.94
973.324, 4157190, 14.94
973.329, 4157237, 14.94
973.334, 4157133, 14.94
973.339, 4157146, 14.94
973.402, 4157203, 14.94
973.404, 4157332, 14.94
973.409, 4157174, 14.94
973.414, 4157293, 14.94
973.419, 4157223, 14.94
973.424, 4157237, 14.94
973.429, 4157237, 14.94
973.434, 4157132, 14.94
973.439, 4157282, 14.94
973.444, 4157282, 14.94
973.449, 4157255, 14.94
973.454, 4157228, 14.94
973.459, 4157265, 14.94
973.464, 4157238, 14.94
973.469, 4157293, 14.94
973.474, 4157272, 14.94
973.479, 4157237, 14.94
973.484, 4157270, 14.94
973.489, 4157350, 14.94
973.494, 4157221, 14.94
973.499, 4157269, 14.94
973.504, 4157107, 14.94
973.509, 4157217, 14.94
973.514, 4157239, 14.94
973.521, 4157278, 14.94
973.526, 4157278, 14.94
973.531, 4157165, 14.94
973.539, 4157242, 14.94
973.544, 4157236, 14.94
973.549, 4157218, 14.94
973.554, 4157384, 14.94
973.559, 4157211, 14.94
973.564, 4157275, 14.94
973.569, 4157135, 14.94
973.574, 4157351, 14.94
973.579, 4157220, 14.94
973.584, 4157248, 14.94
973.589, 4157152, 14.94
973.594, 4157267, 14.94
973.599, 4157236, 14.94
973.604, 4157236, 14.94
973.609, 4157177, 14.94
973.614, 4157233, 14.94
973.619, 4157281, 14.94
973.624, 4157253, 14.94
973.629, 4157362, 14.94
973.634, 4157256, 14.94
973.639, 4157288, 14.94
973.646, 4157257, 14.94
973.651, 4157179, 14.94
973.656, 4157235, 14.94
973.661, 4157347, 14.94
973.666, 4157281, 14.94
973.671, 4157075, 14.94
973.676, 4157294, 14.94
973.681, 4157301, 14.94
973.686, 4157301, 14.94
973.691, 4157199, 14.94
973.696, 4157256, 14.94
973.701, 4157325, 14.94
973.706, 4157323, 14.94
973.711, 4157272, 14.94
973.716, 4157271, 14.94
973.721, 4157151, 14.94
973.726, 4157270, 14.94
973.731, 4157161, 14.94
973.736, 4157213, 14.94
973.741, 4157128, 14.94
973.746, 4157212, 14.94
973.751, 4157153, 14.94
973.756, 4157158, 14.94
973.761, 4157193, 14.94
973.766, 4157200, 14.94
973.774, 4157200, 14.94
973.779, 4157178, 14.94
973.784, 4157254, 14.94
973.789, 4157181, 14.94
973.794, 4157223, 14.94
973.799, 4157264, 14.94
973.804, 4157170, 14.94
973.809, 4157176, 14.94
973.814, 4157210, 14.94
973.819, 4157291, 14.94
973.824, 4157211, 14.94
973.829, 4157161, 14.94
973.834, 4157295, 14.94
973.839, 4157178, 14.94
973.844, 4157206, 14.94
973.849, 4157314, 14.94
973.854, 4157293, 14.94
973.859, 4157188, 14.94
973.864, 4157269, 14.94
973.869, 4157249, 14.94
973.874, 4157201, 14.94
973.879, 4157231, 14.94
973.884, 4157189, 14.94
973.889, 4157030, 14.94
973.949, 4157244, 14.94
973.951, 4157244, 14.94
973.952, 4157244, 14.94
973.956, 4157106, 14.94
973.961, 4157352, 14.94
973.966, 4157234, 14.94
973.971, 4157123, 14.94
973.976, 4157264, 14.94
974.038, 4157190, 14.94
974.039, 4157190, 14.94
974.041, 4157190, 14.94
974.046, 4157208, 14.94
974.051, 4157115, 14.94
974.056, 4157282, 14.94
974.061, 4157197, 14.94
974.066, 4157219, 14.94
974.071, 4157163, 14.94
974.076, 4157271, 14.94
974.081, 4157143, 14.94
974.086, 4157263, 14.94
974.091, 4157191, 14.94
974.096, 4157129, 14.94
974.101, 4157189, 14.94
974.106, 4157190, 14.94
974.114, 4157256, 14.94
974.119, 4157256, 14.94
974.124, 4157103, 14.94
974.129, 4157317, 14.94
974.134, 4157283, 14.94
974.139, 4157280, 14.94
974.144, 4157238, 14.94
974.149, 4157199, 14.94
974.154, 4157187, 14.94
974.159, 4157190, 14.94
974.164, 4157091, 14.94
974.169, 4157122, 14.94
974.174, 4157240, 14.94
974.179, 4157205, 14.94
974.184, 4157157, 14.94
974.189, 4157222, 14.94
974.194, 4157310, 14.94
974.199, 4157183, 14.94
974.204, 4157195, 14.94
974.209, 4157135, 14.94
974.214, 4157160, 14.94
974.219, 4157214, 14.94
974.224, 4157213, 14.94
974.229, 4157114, 14.94
974.234, 4157205, 14.94
974.241, 4157167, 14.94
974.246, 4157276, 14.94
974.251, 4157237, 14.94
974.256, 4157266, 14.94
974.261, 4157294, 14.94
974.266, 4157200, 14.94
974.271, 4157209, 14.94
974.276, 4157237, 14.94
974.281, 4157360, 14.94
974.286, 4157350, 14.94
974.291, 4157124, 14.94
974.296, 4157147, 14.94
974.301, 4157228, 14.94
974.306, 4157267, 14.94
974.311, 4157175, 14.94
974.316, 4157167, 14.94
974.321, 4157228, 14.94
974.326, 4157302, 14.94
974.331, 4157232, 14.94
974.336, 4157106, 14.94
974.341, 4157242, 14.94
974.346, 4157241, 14.94
974.351, 4157312, 14.94
974.356, 4157211, 14.94
974.364, 4157300, 14.94
974.369, 4157268, 14.94
974.374, 4157215, 14.94
974.379, 4157283, 14.94
974.384, 4157167, 14.94
974.389, 4157280, 14.94
974.394, 4157237, 14.94
974.399, 4157237, 14.94
974.404, 4157172, 14.94
974.409, 4157206, 14.94
974.414, 4157242, 14.94
974.419, 4157027, 14.94
974.424, 4157215, 14.94
974.429, 4157273, 14.94
974.436, 4157194, 14.94
974.441, 4157111, 14.94
974.446, 4157238, 14.94
974.451, 4157207, 14.94
974.456, 4157276, 14.94
974.461, 4157196, 14.94
974.466, 4157245, 14.94
974.471, 4157233, 14.94
974.476, 4157256, 14.94
974.481, 4157203, 14.94
974.486, 4157269, 14.94
974.548, 4157269, 14.94
974.55, 4157269, 14.94
974.554, 4157234, 14.94
974.559, 4157290, 14.94
974.564, 4157132, 14.94
974.569, 4157254, 14.94
974.574, 4157151, 14.94
974.579, 4157253, 14.94
974.584, 4157270, 14.94
974.589, 4157288, 14.94
974.594, 4157085, 14.94
974.599, 4157270, 14.94
974.604, 4157158, 14.94
974.609, 4157337, 14.94
974.614, 4157209, 14.94
974.619, 4157314, 14.94
974.624, 4157211, 14.94
974.629, 4157253, 14.94
974.634, 4157128, 14.94
974.639, 4157128, 14.94
974.644, 4157233, 14.94
974.649, 4157280, 14.94
974.654, 4157205, 14.94
974.659, 4157285, 14.94
974.666, 4157310, 14.94
974.671, 4157250, 14.94
974.676, 4157294, 14.94
974.681, 4157273, 14.94
974.686, 4157235, 14.94
974.691, 4157272, 14.94
974.696, 4157186, 14.94
974.701, 4157246, 14.94
974.706, 4157303, 14.94
974.711, 4157254, 14.94
974.716, 4157349, 14.94
974.721, 4157181, 14.94
974.726, 4157181, 14.94
974.731, 4157202, 14.94
974.736, 4157220, 14.94
974.741, 4157238, 14.94
974.746, 4157289, 14.94
974.751, 4157313, 14.94
974.756, 4157215, 14.94
974.761, 4157273, 14.94
974.766, 4157207, 14.94
974.771, 4157196, 14.94
974.776, 4157379, 14.94
974.781, 4157265, 14.94
974.789, 4157221, 14.94
974.794, 4157254, 14.94
974.799, 4157165, 14.94
974.804, 4157268, 14.94
974.809, 4157268, 14.94
974.814, 4157214, 14.94
974.819, 4157202, 14.94
974.824, 4157196, 14.94
974.829, 4157303, 14.94
974.834, 4157331, 14.94
974.839, 4157224, 14.94
974.844, 4157220, 14.94
974.849, 4157107, 14.94
974.854, 4157184, 14.94
974.859, 4157320, 14.94
974.864, 4157171, 14.94
974.869, 4157211, 14.94
974.874, 4157268, 14.94
974.879, 4157062, 14.94
974.884, 4157304, 14.94
974.891, 4157260, 14.94
974.896, 4157260, 14.94
974.906, 4157215, 14.94
974.911, 4157281, 14.94
974.916, 4157176, 14.94
974.924, 4157263, 14.94
974.929, 4157256, 14.94
974.934, 4157338, 14.94
974.939, 4157231, 14.94
974.944, 4157292, 14.94
974.949, 4157208, 14.94
974.954, 4157250, 14.94
974.959, 4157188, 14.94
974.964, 4157207, 14.94
974.969, 4157257, 14.94
974.974, 4157226, 14.94
974.979, 4157313, 14.94
974.984, 4157313, 14.94
974.989, 4157301, 14.94
974.994, 4157213, 14.94
974.999, 4157324, 14.94
975.004, 4157246, 14.94
975.009, 4157215, 14.94
975.014, 4157268, 14.94
975.019, 4157233, 14.94
975.024, 4157340, 14.94
975.029, 4157184, 14.94
975.034, 4157169, 14.94
975.039, 4157297, 14.94
975.102, 4157152, 14.94
975.104, 4157152, 14.94
975.106, 4157152, 14.94
975.111, 4157218, 14.94
975.116, 4157345, 14.94
975.121, 4157150, 14.94
975.126, 4157221, 14.94
975.131, 4157218, 14.94
975.136, 4157304, 14.94
975.141, 4157256, 14.94
975.146, 4157279, 14.94
975.151, 4157238, 14.94
975.156, 4157279, 14.94
975.161, 4157226, 14.94
975.166, 4157045, 14.94
975.171, 4157199, 14.94
975.176, 4157319, 14.94
975.181, 4157257, 14.94
975.186, 4157219, 14.94
975.191, 4157166, 14.94
975.196, 4157275, 14.94
975.201, 4157332, 14.94
975.206, 4157300, 14.94
975.211, 4157233, 14.94
975.219, 4157194, 14.94
975.224, 4157282, 14.94
975.229, 4157333, 14.94
975.234, 4157224, 14.94
975.239, 4157298, 14.94
975.244, 4157221, 14.94
975.249, 4157206, 14.94
975.254, 4157191, 14.94
975.259, 4157249, 14.94
975.264, 4157281, 14.94
975.269, 4157306, 14.94
975.274, 4157226, 14.94
975.279, 4157252, 14.94
975.284, 4157199, 14.94
975.289, 4157245, 14.94
975.294, 4157054, 14.94
975.299, 4157264, 14.94
975.304, 4157275, 14.94
975.309, 4157306, 14.94
975.314, 4157209, 14.94
975.319, 4157139, 14.94
975.324, 4157187, 14.94
975.329, 4157175, 14.94
975.334, 4157175, 14.94
975.339, 4157246, 14.94
975.349, 4157152, 14.94
975.354, 4157273, 14.94
975.359, 4157196, 14.94
975.364, 4157220, 14.94
975.369, 4157281, 14.94
975.374, 4157256, 14.94
975.379, 4157162, 14.94
975.384, 4157189, 14.94
975.389, 4157301, 14.94
975.394, 4157333, 14.94
975.399, 4157297, 14.94
975.404, 4157179, 14.94
975.409, 4157214, 14.94
975.414, 4157314, 14.94
975.419, 4157162, 14.94
975.424, 4157235, 14.94
975.429, 4157266, 14.94
975.434, 4157277, 14.94
975.439, 4157282, 14.94
975.444, 4157225, 14.94
975.449, 4157075, 14.94
975.454, 4157226, 14.94
975.459, 4157211, 14.94
975.464, 4157242, 14.94
975.471, 4157403, 14.94
975.476, 4157125, 14.94
975.481, 4157344, 14.94
975.486, 4157188, 14.94
975.491, 4157313, 14.94
975.496, 4157196, 14.94
975.501, 4157249, 14.94
975.506, 4157338, 14.94
975.511, 4157293, 14.94
975.516, 4157237, 14.94
975.521, 4157223, 14.94
975.526, 4157289, 14.94
975.531, 4157297, 14.94
975.536, 4157208, 14.94
975.541, 4157215, 14.94
975.546, 4157134, 14.94
975.551, 4157268, 14.94
975.556, 4157358, 14.94
975.561, 4157194, 14.94
975.566, 4157263, 14.94
975.571, 4157186, 14.94
975.576, 4157263, 14.94
975.581, 4157290, 14.94
975.586, 4157228, 14.94
975.648, 4157165, 14.94
975.65, 4157165, 14.94
975.651, 4157165, 14.94
975.656, 4157259, 14.94
975.661, 4157250, 14.94
975.666, 4157150, 14.94
975.671, 4157191, 14.94
975.676, 4157143, 14.94
975.681, 4157155, 14.94
975.686, 4157211, 14.94
975.691, 4157185, 14.94
975.696, 4157229, 14.94
975.701, 4157226, 14.94
975.706, 4157366, 14.94
975.711, 4157322, 14.94
975.716, 4157187, 14.94
975.721, 4157205, 14.94
975.726, 4157218, 14.94
975.731, 4157268, 14.94
975.736, 4157211, 14.94
975.741, 4157276, 14.94
975.746, 4157108, 14.94
975.751, 4157309, 14.94
975.756, 4157214, 14.94
975.764, 4157336, 14.94
975.769, 4157212, 14.94
975.774, 4157167, 14.94
